epoch,run,model,feature_family,apbs_variant,checkpoint,postprocess_mode,threshold,top_k_label,top_k,pocket_f1,pocket_precision,pocket_recall,paper_tp,paper_fp,paper_fn,dcc_success_rate_4a,dca_success_rate_4a,mean_best_dcc_angstrom,mean_best_dca_angstrom,mean_best_dvo_all,mean_dvo_of_best_dcc_all,mean_dvo_of_best_dcc_success,mean_predicted_positive_voxels,mean_candidate_count,no_prediction_count,sample_count
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_full_signed,UNet3D4LA,apbs_shape,apbs_full_signed,UNet3D4LA_best_model_in_terms_of_validation_paper_f1.pth,raw,0.45,top_n_plus_2,3,0.7294117647058824,0.5904761904761905,0.9538461538461539,62,43,3,0.5740740740740741,0.7870370370370371,8.639623305990868,6.653245697560824,0.40159849006922643,0.40159849006922643,0.4878751367798392,139.59259259259258,1.4166666666666667,3,108
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_full_signed,UNet3D4LA,apbs_shape,apbs_full_signed,UNet3D4LA_best_model_in_terms_of_validation_paper_f1.pth,raw,0.45,top2,2,0.7294117647058824,0.5904761904761905,0.9538461538461539,62,43,3,0.5740740740740741,0.7870370370370371,8.852596862523022,6.865202139854558,0.40159849006922643,0.40159849006922643,0.4878751367798392,139.59259259259258,1.3240740740740742,3,108
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_full_signed,UNetPlusPlus3D,apbs_shape,apbs_full_signed,UNetPlusPlus3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.5,top3,3,0.7294117647058823,0.5849056603773585,0.96875,62,44,2,0.5740740740740741,0.7962962962962963,7.403045279765253,5.313932374657765,0.43339161941926563,0.43339161941926563,0.5333932289819578,142.32407407407408,1.4537037037037037,2,108
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_full_signed,UNetPlusPlus3D,apbs_shape,apbs_full_signed,UNetPlusPlus3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.5,top_n_plus_2,3,0.7294117647058823,0.5849056603773585,0.96875,62,44,2,0.5740740740740741,0.7962962962962963,7.403045279765253,5.313932374657765,0.43339161941926563,0.43339161941926563,0.5333932289819578,142.32407407407408,1.4537037037037037,2,108
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_full_signed,UNetPlusPlus3D,apbs_shape,apbs_full_signed,UNetPlusPlus3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.5,top2,2,0.7294117647058823,0.5849056603773585,0.96875,62,44,2,0.5740740740740741,0.7870370370370371,7.657463303871248,5.577880686652221,0.43157283635048255,0.43157283635048255,0.5333932289819578,142.32407407407408,1.3703703703703705,2,108
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_clip20_minmax,UNetPlusPlus3D,apbs_shape,apbs_clip20_minmax,UNetPlusPlus3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.2,top3,3,0.7218934911242604,0.580952380952381,0.953125,61,44,3,0.5648148148148148,0.8055555555555556,8.296784693113146,6.1369583739368245,0.430020093345298,0.430020093345298,0.5220876101005695,151.87037037037038,1.4166666666666667,3,108
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_clip20_minmax,UNetPlusPlus3D,apbs_shape,apbs_clip20_minmax,UNetPlusPlus3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.2,top_n_plus_2,3,0.7218934911242604,0.580952380952381,0.953125,61,44,3,0.5648148148148148,0.8055555555555556,8.296784693113146,6.1369583739368245,0.430020093345298,0.430020093345298,0.5220876101005695,151.87037037037038,1.4166666666666667,3,108
,scpdb_apbs_cutoff_fold1_apbs_shape_selected_chem_apbs_full_signed,UNet3D4LA,apbs_shape_selected_chem,apbs_full_signed,UNet3D4LA_best_model_in_terms_of_validation_paper_f1.pth,raw,0.9,top2,2,0.7218934911242603,0.5754716981132075,0.9682539682539683,61,45,2,0.5648148148148148,0.8240740740740741,7.728359126738747,5.521712904040568,0.38748948467908334,0.38748948467908334,0.47567002928309343,110.07407407407408,1.3796296296296295,2,108
,scpdb_apbs_cutoff_fold1_apbs_shape_selected_chem_apbs_full_signed,UNet3D4LA,apbs_shape_selected_chem,apbs_full_signed,UNet3D4LA_best_model_in_terms_of_validation_paper_f1.pth,raw,0.9,top3,3,0.7218934911242603,0.5754716981132075,0.9682539682539683,61,45,2,0.5648148148148148,0.8240740740740741,7.728359126738747,5.520636489384577,0.38748948467908334,0.38748948467908334,0.47567002928309343,110.07407407407408,1.4722222222222223,2,108
,scpdb_apbs_cutoff_fold1_apbs_shape_selected_chem_apbs_full_signed,UNet3D4LA,apbs_shape_selected_chem,apbs_full_signed,UNet3D4LA_best_model_in_terms_of_validation_paper_f1.pth,raw,0.9,top_n_plus_2,3,0.7218934911242603,0.5754716981132075,0.9682539682539683,61,45,2,0.5648148148148148,0.8240740740740741,7.728359126738747,5.520636489384577,0.38748948467908334,0.38748948467908334,0.47567002928309343,110.07407407407408,1.4722222222222223,2,108
,scpdb_apbs_cutoff_fold1_apbs_shape_selected_chem_apbs_posneg_clip20,UNetPlusPlus3D,apbs_shape_selected_chem,apbs_posneg_clip20,UNetPlusPlus3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.2,top3,3,0.7218934911242603,0.5700934579439252,0.9838709677419355,61,46,1,0.5648148148148148,0.8055555555555556,7.369136886615061,4.994581769983569,0.4145470219791123,0.41263584083999,0.5190752324630633,132.30555555555554,1.4537037037037037,1,108
,scpdb_apbs_cutoff_fold1_apbs_shape_selected_chem_apbs_posneg_clip20,UNetPlusPlus3D,apbs_shape_selected_chem,apbs_posneg_clip20,UNetPlusPlus3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.2,top_n_plus_2,3,0.7218934911242603,0.5700934579439252,0.9838709677419355,61,46,1,0.5648148148148148,0.8055555555555556,7.369136886615061,4.994581769983569,0.4145470219791123,0.41263584083999,0.5190752324630633,132.30555555555554,1.4537037037037037,1,108
,scpdb_apbs_cutoff_fold1_apbs_shape_selected_chem_apbs_posneg_clip20,UNet3D4LA,apbs_shape_selected_chem,apbs_posneg_clip20,UNet3D4LA_best_model_in_terms_of_validation_paper_f1.pth,raw,0.55,top3,3,0.7142857142857144,0.5660377358490566,0.967741935483871,60,46,2,0.5555555555555556,0.8148148148148148,7.321169440675,5.210210146059558,0.42789184687454296,0.42789184687454296,0.512312563684169,137.80555555555554,1.6018518518518519,2,108
,scpdb_apbs_cutoff_fold1_apbs_shape_selected_chem_apbs_posneg_clip20,UNet3D4LA,apbs_shape_selected_chem,apbs_posneg_clip20,UNet3D4LA_best_model_in_terms_of_validation_paper_f1.pth,raw,0.55,top_n_plus_2,3,0.7142857142857144,0.5660377358490566,0.967741935483871,60,46,2,0.5555555555555556,0.8148148148148148,7.321169440675,5.210210146059558,0.42789184687454296,0.42789184687454296,0.512312563684169,137.80555555555554,1.6018518518518519,2,108
,scpdb_apbs_cutoff_fold1_apbs_shape_selected_chem_apbs_clip20_minmax,CBAMUNet3D,apbs_shape_selected_chem,apbs_clip20_minmax,CBAMUNet3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.55,top3,3,0.7142857142857144,0.5660377358490566,0.967741935483871,60,46,2,0.5555555555555556,0.8148148148148148,8.034091656953263,5.704516102280115,0.37945902211394383,0.37945902211394383,0.46566847690712215,107.88888888888889,1.4166666666666667,2,108
