epoch,run,model,feature_family,apbs_variant,checkpoint,postprocess_mode,threshold,top_k_label,top_k,pocket_f1,pocket_precision,pocket_recall,paper_tp,paper_fp,paper_fn,dcc_success_rate_4a,dca_success_rate_4a,mean_best_dcc_angstrom,mean_best_dca_angstrom,mean_best_dvo_all,mean_dvo_of_best_dcc_all,mean_dvo_of_best_dcc_success,mean_predicted_positive_voxels,mean_candidate_count,no_prediction_count,sample_count
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_clip20_minmax,CBAMUNet3D,apbs_shape,apbs_clip20_minmax,CBAMUNet3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.5,top3,3,0.6829268292682927,0.5490196078431373,0.9032258064516129,56,46,6,0.5185185185185185,0.7685185185185185,11.596301914054127,9.384441532824157,0.38388364068338904,0.38388364068338904,0.4793652756341021,116.37037037037037,1.2222222222222223,6,108
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_clip20_minmax,CBAMUNet3D,apbs_shape,apbs_clip20_minmax,CBAMUNet3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.5,top_n_plus_2,3,0.6829268292682927,0.5490196078431373,0.9032258064516129,56,46,6,0.5185185185185185,0.7685185185185185,11.596301914054127,9.384441532824157,0.38388364068338904,0.38388364068338904,0.4793652756341021,116.37037037037037,1.2222222222222223,6,108
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_clip20_minmax,CBAMUNet3D,apbs_shape,apbs_clip20_minmax,CBAMUNet3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.55,top1,1,0.65,0.5098039215686274,0.896551724137931,52,50,6,0.48148148148148145,0.6759259259259259,14.909522411240479,12.54687059678925,0.35033101774652015,0.35033101774652015,0.4877571752583432,113.89814814814815,0.9444444444444444,6,108
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_clip20_minmax,CBAMUNet3D,apbs_shape,apbs_clip20_minmax,CBAMUNet3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.55,top2,2,0.6748466257668712,0.5392156862745098,0.9016393442622951,55,47,6,0.5092592592592593,0.7685185185185185,11.605681131089911,9.382564928853858,0.38160658718277707,0.38160658718277707,0.4809894002294874,113.89814814814815,1.212962962962963,6,108
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_clip20_minmax,CBAMUNet3D,apbs_shape,apbs_clip20_minmax,CBAMUNet3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.55,top3,3,0.6748466257668712,0.5392156862745098,0.9016393442622951,55,47,6,0.5092592592592593,0.7685185185185185,11.605681131089911,9.382564928853858,0.38160658718277707,0.38160658718277707,0.4809894002294874,113.89814814814815,1.2222222222222223,6,108
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_clip20_minmax,CBAMUNet3D,apbs_shape,apbs_clip20_minmax,CBAMUNet3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.55,top_n_plus_2,3,0.6748466257668712,0.5392156862745098,0.9016393442622951,55,47,6,0.5092592592592593,0.7685185185185185,11.605681131089911,9.382564928853858,0.38160658718277707,0.38160658718277707,0.4809894002294874,113.89814814814815,1.2222222222222223,6,108
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_clip20_minmax,CBAMUNet3D,apbs_shape,apbs_clip20_minmax,CBAMUNet3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.6,top1,1,0.65,0.5098039215686274,0.896551724137931,52,50,6,0.48148148148148145,0.6759259259259259,14.912657996105757,12.549506636974819,0.3472924861782089,0.3472924861782089,0.48393578436663626,111.3425925925926,0.9444444444444444,6,108
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_clip20_minmax,CBAMUNet3D,apbs_shape,apbs_clip20_minmax,CBAMUNet3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.6,top2,2,0.6748466257668712,0.5392156862745098,0.9016393442622951,55,47,6,0.5092592592592593,0.7685185185185185,11.61440027312059,9.38295378148869,0.37781151680172165,0.37781151680172165,0.47651203459866265,111.3425925925926,1.212962962962963,6,108
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_clip20_minmax,CBAMUNet3D,apbs_shape,apbs_clip20_minmax,CBAMUNet3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.6,top3,3,0.6748466257668712,0.5392156862745098,0.9016393442622951,55,47,6,0.5092592592592593,0.7685185185185185,11.61440027312059,9.38295378148869,0.37781151680172165,0.37781151680172165,0.47651203459866265,111.3425925925926,1.2222222222222223,6,108
,scpdb_apbs_cutoff_fold1_apbs_shape_apbs_clip20_minmax,CBAMUNet3D,apbs_shape,apbs_clip20_minmax,CBAMUNet3D_best_model_in_terms_of_validation_paper_f1.pth,raw,0.6,top_n_plus_2,3,0.6748466257668712,0.5392156862745098,0.9016393442622951,55,47,6,0.5092592592592593,0.7685185185185185,11.61440027312059,9.38295378148869,0.37781151680172165,0.37781151680172165,0.47651203459866265,111.3425925925926,1.2222222222222223,6,108
